class_name,pageid,title,url,local_path,width,height,mime,license_short,license_url,artist,credit,attribution_required,usage_terms,download_ok
caesar_salad,51257467,File:RECALLED – Caesar Salad Kits (27694003642).jpg,https://upload.wikimedia.org/wikipedia/commons/9/9f/RECALLED_%E2%80%93_Caesar_Salad_Kits_%2827694003642%29.jpg,data/wild_images/caesar_salad/51257467_fb5cd93563.jpg,500,666,image/jpeg,Public domain,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/39736050@N02"">The U.S. Food and Drug Administration</a>","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/fdaphotos/27694003642/"">RECALLED – Caesar Salad Kits</a>",false,Public domain,True
caesar_salad,146702560,"File:Hitler, Adolf.pdf",https://upload.wikimedia.org/wikipedia/commons/e/ed/Hitler%2C_Adolf.pdf,data/wild_images/caesar_salad/146702560_c868ebb9c3.pdf,1275,1725,application/pdf,Public domain,,"<div class=""fn value"">
Central Intelligence Agency</div>","<a href=""https://en.wikipedia.org/wiki/U.S._National_Archives_and_Records_Administration"" class=""extiw"" title=""en:U.S. National Archives and Records Administration"">U.S. National Archives and Records Administration</a>",false,Public domain,True
caesar_salad,95480051,File:Houseboat days in China (IA houseboatdaysinc00blan).pdf,https://upload.wikimedia.org/wikipedia/commons/4/47/Houseboat_days_in_China_%28IA_houseboatdaysinc00blan%29.pdf,data/wild_images/caesar_salad/95480051_afc71031ed.pdf,1179,1720,application/pdf,Public domain,,"<div class=""fn value"">
<dl><dd>Bland, J. O. P. (John Otway Percy), 1863-1945</dd>
<dd>Straight, Willard Dickerman, 1880-1918, ill</dd></dl></div>","<dl><dd><a href=""//archive.org/details/houseboatdaysinc00blan"" class=""extiw"" title=""iarchive:houseboatdaysinc00blan""><bdi class=""description en"" lang=""en"" dir=""ltr"">Internet Archive identifier</bdi>: houseboatdaysinc00blan</a></dd>
<dd><a rel=""nofollow"" class=""external free"" href=""https://archive.org/download/houseboatdaysinc00blan/houseboatdaysinc00blan.pdf"">https://archive.org/download/houseboatdaysinc00blan/houseboatdaysinc00blan.pdf</a></dd></dl>",false,Public domain,True
caesar_salad,92218981,File:Elements of English; a preparation for the study of English literature (IA elementsofenglis00smit).pdf,https://upload.wikimedia.org/wikipedia/commons/f/f5/Elements_of_English%3B_a_preparation_for_the_study_of_English_literature_%28IA_elementsofenglis00smit%29.pdf,data/wild_images/caesar_salad/92218981_b08e713a91.pdf,906,1397,application/pdf,Public domain,,"<div class=""fn value"">
Smith, Michael W</div>","<dl><dd><a href=""//archive.org/details/elementsofenglis00smit"" class=""extiw"" title=""iarchive:elementsofenglis00smit""><bdi class=""description en"" lang=""en"" dir=""ltr"">Internet Archive identifier</bdi>: elementsofenglis00smit</a></dd>
<dd><a rel=""nofollow"" class=""external free"" href=""https://archive.org/download/elementsofenglis00smit/elementsofenglis00smit.pdf"">https://archive.org/download/elementsofenglis00smit/elementsofenglis00smit.pdf</a></dd></dl>",false,Public domain,True
caesar_salad,151660750,File:Mary's Pizza Shack - August 2024 - Sarah Stierch 06.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/Mary%27s_Pizza_Shack_-_August_2024_-_Sarah_Stierch_06.jpg,data/wild_images/caesar_salad/151660750_9d4e9fe973.jpg,4032,3024,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a href=""//commons.wikimedia.org/wiki/User:Missvain"" title=""User:Missvain"">Missvain</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
caesar_salad,72429255,File:Jacob's Restaurant - Sarah Stierch 08.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Jacob%27s_Restaurant_-_Sarah_Stierch_08.jpg,data/wild_images/caesar_salad/72429255_2b33d77c5e.jpg,3024,4032,image/jpeg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Missvain"" title=""User:Missvain"">Missvain</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution 4.0,True
caesar_salad,92053464,File:The book of herbs (IA 0222073.nlm.nih.gov).pdf,https://upload.wikimedia.org/wikipedia/commons/a/a2/The_book_of_herbs_%28IA_0222073.nlm.nih.gov%29.pdf,data/wild_images/caesar_salad/92053464_0866d7f427.pdf,616,993,application/pdf,Public domain,,"<div class=""fn value"">
Newman, John B</div>","<dl><dd><a href=""//archive.org/details/0222073.nlm.nih.gov"" class=""extiw"" title=""iarchive:0222073.nlm.nih.gov""><bdi class=""description en"" lang=""en"" dir=""ltr"">Internet Archive identifier</bdi>: 0222073.nlm.nih.gov</a></dd>
<dd><a rel=""nofollow"" class=""external free"" href=""https://archive.org/download/0222073.nlm.nih.gov/0222073.pdf"">https://archive.org/download/0222073.nlm.nih.gov/0222073.pdf</a></dd></dl>",false,Public domain,True
caesar_salad,114415837,File:Food at Agio - 2007 08.jpg,https://upload.wikimedia.org/wikipedia/commons/5/56/Food_at_Agio_-_2007_08.jpg,data/wild_images/caesar_salad/114415837_7006cf4016.jpg,800,600,image/jpeg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Nikchick,"<a rel=""nofollow"" class=""external free"" href=""https://www.flickr.com/photos/nikchick/1187836227/"">https://www.flickr.com/photos/nikchick/1187836227/</a>",true,Creative Commons Attribution-Share Alike 2.0,True
caesar_salad,179091097,"File:Rome, Italy (2025) - 372.jpg",https://upload.wikimedia.org/wikipedia/commons/8/89/Rome%2C_Italy_%282025%29_-_372.jpg,data/wild_images/caesar_salad/179091097_9fd1e41a59.jpg,3024,4032,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Another_Believer"" title=""User:Another Believer"">Another Believer</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
caesar_salad,75421364,File:Caesar Salad (15987849962).jpg,https://upload.wikimedia.org/wikipedia/commons/b/b8/Caesar_Salad_%2815987849962%29.jpg,data/wild_images/caesar_salad/75421364_53db3a3b6a.jpg,4402,2934,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/34128007@N04"">Prayitno / Thank you for (12 millions +) view</a> from Los Angeles, USA","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/prayitnophotography/15987849962/"">Caesar Salad</a>",true,Creative Commons Attribution 2.0,True
caesar_salad,95671628,File:St. Nicholas (serial) (IA stnicholasserial371dodg).pdf,https://upload.wikimedia.org/wikipedia/commons/6/64/St._Nicholas_%28serial%29_%28IA_stnicholasserial371dodg%29.pdf,data/wild_images/caesar_salad/95671628_6e7af7f47d.pdf,977,1372,application/pdf,Public domain,,"<div class=""fn value"">
Dodge, Mary Mapes, 1830-1905</div>","<dl><dd><a href=""//archive.org/details/stnicholasserial371dodg"" class=""extiw"" title=""iarchive:stnicholasserial371dodg""><bdi class=""description en"" lang=""en"" dir=""ltr"">Internet Archive identifier</bdi>: stnicholasserial371dodg</a></dd>
<dd><a rel=""nofollow"" class=""external free"" href=""https://archive.org/download/stnicholasserial371dodg/stnicholasserial371dodg.pdf"">https://archive.org/download/stnicholasserial371dodg/stnicholasserial371dodg.pdf</a></dd></dl>",false,Public domain,True
caesar_salad,22977089,File:The Food at Davids Kitchen 057.jpg,https://upload.wikimedia.org/wikipedia/commons/0/00/The_Food_at_Davids_Kitchen_057.jpg,data/wild_images/caesar_salad/22977089_349212e858.jpg,1024,768,image/jpeg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9597476@N07"">David Reber</a> from Kansas City, USA","<p><a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/davidreber/5748103631/"">Eunice Poultry chicken, LeJeune's sausage, cuc/tomato salad from Schaefer's, grilled Caesar@ #DavidsKitchen . #fb @myen</a>
</p>
<ul><li>Uploaded by <a href=""//commons.wikimedia.org/wiki/User:F%C3%A6"" title=""User:Fæ"">Fæ</a></li></ul>",true,Creative Commons Attribution-Share Alike 2.0,True
caesar_salad,93181892,"File:Military medical and surgical essays - prepared for the United States Sanitary Commission, 1862-1864 (IA b21938775).pdf",https://upload.wikimedia.org/wikipedia/commons/9/92/Military_medical_and_surgical_essays_-_prepared_for_the_United_States_Sanitary_Commission%2C_1862-1864_%28IA_b21938775%29.pdf,data/wild_images/caesar_salad/93181892_9fa6ac27f1.pdf,981,1564,application/pdf,Public domain,,"<div class=""fn value"">
<dl><dd>United States Sanitary Commission</dd>
<dd>Royal College of Physicians of Edinburgh</dd></dl></div>","<dl><dd><a href=""//archive.org/details/b21938775"" class=""extiw"" title=""iarchive:b21938775""><bdi class=""description en"" lang=""en"" dir=""ltr"">Internet Archive identifier</bdi>: b21938775</a></dd>
<dd><a rel=""nofollow"" class=""external free"" href=""https://archive.org/download/b21938775/b21938775.pdf"">https://archive.org/download/b21938775/b21938775.pdf</a></dd></dl>",false,Public domain,True
caesar_salad,95406806,"File:Manners, customs, and dress during the Middle Ages and during the Renaissance period (IA mannerscustomsdr00jaco 1).pdf",https://upload.wikimedia.org/wikipedia/commons/4/47/Manners%2C_customs%2C_and_dress_during_the_Middle_Ages_and_during_the_Renaissance_period_%28IA_mannerscustomsdr00jaco_1%29.pdf,data/wild_images/caesar_salad/95406806_0c24937083.pdf,1066,1631,application/pdf,Public domain,,"<div class=""fn value"">
Jacob, P. L., 1806-1884</div>","<dl><dd><a href=""//archive.org/details/mannerscustomsdr00jaco_1"" class=""extiw"" title=""iarchive:mannerscustomsdr00jaco 1""><bdi class=""description en"" lang=""en"" dir=""ltr"">Internet Archive identifier</bdi>: mannerscustomsdr00jaco_1</a></dd>
<dd><a rel=""nofollow"" class=""external free"" href=""https://archive.org/download/mannerscustomsdr00jaco_1/mannerscustomsdr00jaco_1.pdf"">https://archive.org/download/mannerscustomsdr00jaco_1/mannerscustomsdr00jaco_1.pdf</a></dd></dl>",false,Public domain,True
french_fries,32162904,File:MOS Burger's MOS-walker is a menu French fries on the Drink cup cover.jpg,https://upload.wikimedia.org/wikipedia/commons/3/34/MOS_Burger%27s_MOS-walker_is_a_menu_French_fries_on_the_Drink_cup_cover.jpg,data/wild_images/french_fries/32162904_632cb80c1e.jpg,960,1280,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a href=""//www.flickr.com/people/48986833@N00"" class=""extiw"" title=""flickruser:48986833@N00"">Eric</a>","<a href=""//commons.wikimedia.org/wiki/Flickr"" class=""mw-redirect"" title=""Flickr"">Flickr</a>: <a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/48986833@N00/162383020"">Mos Walker</a>",true,Creative Commons Attribution 2.0,True
french_fries,83115137,File:French fries @ The Roster @ Annecy (35815950012).jpg,https://upload.wikimedia.org/wikipedia/commons/a/ae/French_fries_%40_The_Roster_%40_Annecy_%2835815950012%29.jpg,data/wild_images/french_fries/83115137_0201ce9c52.jpg,5472,3648,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/22539273@N00"">Guilhem Vellut</a> from Annecy, France","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/o_0/35815950012/"">French fries @ The Roster @ Annecy</a>",true,Creative Commons Attribution 2.0,True
french_fries,164395031,File:Roasted chicken and french fries - La Petite Plage 2025-03-25.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3e/Roasted_chicken_and_french_fries_-_La_Petite_Plage_2025-03-25.jpg,data/wild_images/french_fries/164395031_f577b1e225.jpg,8160,6144,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a href=""//commons.wikimedia.org/wiki/User:Onthewings"" title=""User:Onthewings"">Andy Li</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
french_fries,156338581,File:French Fries and Onion Rings 01.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2d/French_Fries_and_Onion_Rings_01.jpg,data/wild_images/french_fries/156338581_b4b1aec9e0.jpg,6000,4000,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:ShmilyDigital"" title=""User:ShmilyDigital"">ShmilyDigital</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
french_fries,10267255,File:French fries icon.png,https://upload.wikimedia.org/wikipedia/commons/5/5d/French_fries_icon.png,data/wild_images/french_fries/10267255_36c7510dbc.png,256,256,image/png,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"<a rel=""nofollow"" class=""external text"" href=""http://www.iconshock.com/vista-icons.php"">Iconshock</a>","<a href=""//commons.wikimedia.org/wiki/File:WIN_preview_Food.jpg"" title=""File:WIN preview Food.jpg"">File:WIN preview Food.jpg</a>",true,Creative Commons Attribution-Share Alike 3.0,True
french_fries,83115158,File:French fries @ Frenchy @ Annecy (39211552392).jpg,https://upload.wikimedia.org/wikipedia/commons/3/30/French_fries_%40_Frenchy_%40_Annecy_%2839211552392%29.jpg,data/wild_images/french_fries/83115158_1f4c39859b.jpg,5472,3648,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/22539273@N00"">Guilhem Vellut</a> from Annecy, France","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/o_0/39211552392/"">French fries @ Frenchy @ Annecy</a>",true,Creative Commons Attribution 2.0,True
french_fries,132121889,"File:Korean fried chicken sandwich with cucumber slaw and gochujang, plus French fries - Cambridge, MA.jpg",https://upload.wikimedia.org/wikipedia/commons/6/69/Korean_fried_chicken_sandwich_with_cucumber_slaw_and_gochujang%2C_plus_French_fries_-_Cambridge%2C_MA.jpg,data/wild_images/french_fries/132121889_4c013eeede.jpg,1887,1884,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
french_fries,150951159,File:HK McDonalds Restaurant product 麥當勞食品 food 炸薯條 French fries 味粉 July 2024 R12S 06.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/HK_McDonalds_Restaurant_product_%E9%BA%A5%E7%95%B6%E5%8B%9E%E9%A3%9F%E5%93%81_food_%E7%82%B8%E8%96%AF%E6%A2%9D_French_fries_%E5%91%B3%E7%B2%89_July_2024_R12S_06.jpg,data/wild_images/french_fries/150951159_83d9badedf.jpg,3000,4000,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a href=""//commons.wikimedia.org/wiki/User:FourVZS_2024"" title=""User:FourVZS 2024"">FourVZS 2024</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
french_fries,95208087,"File:2020-10-17 18 23 36 French fries from Five Guys in North Greenbush, Rensselaer County, New York.jpg",https://upload.wikimedia.org/wikipedia/commons/b/ba/2020-10-17_18_23_36_French_fries_from_Five_Guys_in_North_Greenbush%2C_Rensselaer_County%2C_New_York.jpg,data/wild_images/french_fries/95208087_646f49e07f.jpg,3024,4032,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Famartin"" title=""User:Famartin"">Famartin</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
french_fries,81667292,File:Buffalo Chips - Aug 2019 - Sarah Stierch 01.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f3/Buffalo_Chips_-_Aug_2019_-_Sarah_Stierch_01.jpg,data/wild_images/french_fries/81667292_3e2b7cab1e.jpg,4032,3024,image/jpeg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Missvain"" title=""User:Missvain"">Missvain</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution 4.0,True
french_fries,161326991,File:Hamburger and French fries at Wanda's in August 2023.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Hamburger_and_French_fries_at_Wanda%27s_in_August_2023.jpg,data/wild_images/french_fries/161326991_1d720fa483.jpg,4608,3456,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:JIP&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:JIP (page does not exist)"">JIP</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
french_fries,150951163,File:HK McDonalds Restaurant product 麥當勞食品 food 炸薯條 French fries 味粉 July 2024 R12S 08.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d0/HK_McDonalds_Restaurant_product_%E9%BA%A5%E7%95%B6%E5%8B%9E%E9%A3%9F%E5%93%81_food_%E7%82%B8%E8%96%AF%E6%A2%9D_French_fries_%E5%91%B3%E7%B2%89_July_2024_R12S_08.jpg,data/wild_images/french_fries/150951163_640003e804.jpg,3000,4000,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a href=""//commons.wikimedia.org/wiki/User:FourVZS_2024"" title=""User:FourVZS 2024"">FourVZS 2024</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
french_fries,87508931,File:Homemade burger with french fries on wooden board (49106185363).jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Homemade_burger_with_french_fries_on_wooden_board_%2849106185363%29.jpg,data/wild_images/french_fries/87508931_5a2739ab0e.jpg,4925,3288,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/156445661@N02"">Nenad Stojkovic</a> from Srbija","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/nenadstojkovic/49106185363/"">Homemade burger with french fries on wooden board</a>",true,Creative Commons Attribution 2.0,True
french_fries,163531341,File:Chips and egg sauce.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Chips_and_egg_sauce.jpg,data/wild_images/french_fries/163531341_5fbc62fa9c.jpg,540,960,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Salma_kyari"" title=""User:Salma kyari"">Salma kyari</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
french_fries,150951154,File:HK McDonalds Restaurant product 麥當勞食品 food 炸薯條 French fries 味粉 July 2024 R12S 01.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9c/HK_McDonalds_Restaurant_product_%E9%BA%A5%E7%95%B6%E5%8B%9E%E9%A3%9F%E5%93%81_food_%E7%82%B8%E8%96%AF%E6%A2%9D_French_fries_%E5%91%B3%E7%B2%89_July_2024_R12S_01.jpg,data/wild_images/french_fries/150951154_5c0c0392a2.jpg,3000,4000,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a href=""//commons.wikimedia.org/wiki/User:FourVZS_2024"" title=""User:FourVZS 2024"">FourVZS 2024</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
french_fries,19477718,File:HK food 麥當勞套餐 McDonalds 馬鈴薯條 french fries n Shaker inside May-2012.JPG,https://upload.wikimedia.org/wikipedia/commons/a/a2/HK_food_%E9%BA%A5%E7%95%B6%E5%8B%9E%E5%A5%97%E9%A4%90_McDonalds_%E9%A6%AC%E9%88%B4%E8%96%AF%E6%A2%9D_french_fries_n_Shaker_inside_May-2012.JPG,data/wild_images/french_fries/19477718_f358af1f13.jpg,3264,2448,image/jpeg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"<a href=""//commons.wikimedia.org/wiki/User:Ka_Ho_Fa_Yuen"" title=""User:Ka Ho Fa Yuen"">Ka Ho Fa Yuen</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 3.0,True
french_fries,150125524,File:Fancy Veggie Burger and Fries - Joe's Burger House 2024-07-07.jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/Fancy_Veggie_Burger_and_Fries_-_Joe%27s_Burger_House_2024-07-07.jpg,data/wild_images/french_fries/150125524_442d14f660.jpg,4032,3024,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a href=""//commons.wikimedia.org/wiki/User:Onthewings"" title=""User:Onthewings"">Andy Li</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
french_fries,128234741,File:French fries and matbucha at Fafa's Martinlaakso.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/French_fries_and_matbucha_at_Fafa%27s_Martinlaakso.jpg,data/wild_images/french_fries/128234741_4959e025c3.jpg,4608,3456,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:JIP&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:JIP (page does not exist)"">JIP</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
french_fries,17634264,File:Sliders and French fries (1).jpg,https://upload.wikimedia.org/wikipedia/commons/0/07/Sliders_and_French_fries_%281%29.jpg,data/wild_images/french_fries/17634264_73b00f2ebe.jpg,2375,1575,image/jpeg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q116943179"" class=""extiw"" title=""d:Q116943179""><span title=""American physician and photographer"">Ted Eytan</span></a></bdi>","<a href=""//commons.wikimedia.org/wiki/Flickr"" class=""mw-redirect"" title=""Flickr"">Flickr</a>: <a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/22526649@N03/5726269256"">Cheat Day Food 4</a>",true,Creative Commons Attribution-Share Alike 2.0,True
french_fries,85382209,File:Fries at In-n-Out Burger.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b0/Fries_at_In-n-Out_Burger.jpg,data/wild_images/french_fries/85382209_956d87abe6.jpg,4032,3024,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a href=""//commons.wikimedia.org/wiki/User:Julianibarra"" title=""User:Julianibarra"">Julianibarra</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
french_fries,104576924,File:Sweet Chips.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f8/Sweet_Chips.jpg,data/wild_images/french_fries/104576924_e2ed13a0c0.jpg,3120,4160,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:BlessNathan"" title=""User:BlessNathan"">BlessNathan</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
french_fries,74766634,File:Gott's Roadside - Napa - 2012.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ed/Gott%27s_Roadside_-_Napa_-_2012.jpg,data/wild_images/french_fries/74766634_08c3498fd8.jpg,4500,2994,image/jpeg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,star5112,"<a rel=""nofollow"" class=""external free"" href=""https://www.flickr.com/photos/johnjoh/6898191102/"">https://www.flickr.com/photos/johnjoh/6898191102/</a>",true,Creative Commons Attribution-Share Alike 2.0,True
french_fries,145345048,File:Food on Mallorca 11.jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/Food_on_Mallorca_11.jpg,data/wild_images/french_fries/145345048_7a8b9756c3.jpg,5472,3648,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Kritzolina"" title=""User:Kritzolina"">Kritzolina</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
french_fries,117783712,"File:2022-05-07 18 34 21 French fries from Zaxby's in the Dulles section of Sterling, Loudoun County, Virginia.jpg",https://upload.wikimedia.org/wikipedia/commons/b/b9/2022-05-07_18_34_21_French_fries_from_Zaxby%27s_in_the_Dulles_section_of_Sterling%2C_Loudoun_County%2C_Virginia.jpg,data/wild_images/french_fries/117783712_b3887af22a.jpg,4032,3024,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Famartin"" title=""User:Famartin"">Famartin</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
french_fries,129737817,"File:Burger, fries, and eggs benedict - La Tessa.jpg",https://upload.wikimedia.org/wikipedia/commons/3/3e/Burger%2C_fries%2C_and_eggs_benedict_-_La_Tessa.jpg,data/wild_images/french_fries/129737817_0904fe2c2d.jpg,3024,4032,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a href=""//commons.wikimedia.org/wiki/User:Onthewings"" title=""User:Onthewings"">Andy Li</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
french_fries,24905415,File:French fries shrimp crab cakes fish tartar.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0c/French_fries_shrimp_crab_cakes_fish_tartar.jpg,data/wild_images/french_fries/24905415_2743f20d85.jpg,1000,750,image/jpeg,Public domain,,Jon Sullivan,"<a rel=""nofollow"" class=""external free"" href=""http://www.public-domain-image.com/public-domain-images-pictures-free-stock-photos/food-and-drink-public-domain-images-pictures/french-fries-shrimp-crab-cakes-fish-tartar.jpg"">http://www.public-domain-image.com/public-domain-images-pictures-free-stock-photos/food-and-drink-public-domain-images-pictures/french-fries-shrimp-crab-cakes-fish-tartar.jpg</a>",false,Public domain,True
french_fries,24133791,File:Frozen microwave food (TV dinner) Currywurst with French fries.JPG,https://upload.wikimedia.org/wikipedia/commons/6/60/Frozen_microwave_food_%28TV_dinner%29_Currywurst_with_French_fries.JPG,data/wild_images/french_fries/24133791_d822d35e1a.jpg,3648,2736,image/jpeg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"<a href=""//commons.wikimedia.org/wiki/User:Mattes"" title=""User:Mattes"">User:Mattes</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 2.0,True
french_fries,176174875,File:Forge Napa - October 2025 - Sarah Stierch 08.jpg,https://upload.wikimedia.org/wikipedia/commons/9/96/Forge_Napa_-_October_2025_-_Sarah_Stierch_08.jpg,data/wild_images/french_fries/176174875_b62048af9b.jpg,3407,2555,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a href=""//commons.wikimedia.org/wiki/User:Missvain"" title=""User:Missvain"">Missvain</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
